sample,dac_signed
2711,17
2712,21
2713,24
2714,27
2715,29
2716,33
2717,35
2718,38
2719,41
2720,43
2721,45
2722,46
2723,49
2724,49
2725,51
2726,52
2727,53
2728,53
2729,54
2730,54
2731,54
2732,54
2733,53
2734,52
2735,50
2736,50
2737,48
2738,46
2739,44
2740,43
2741,41
2742,40
2743,37
2744,32
2745,32
2746,29
2747,25
2748,24
2749,20
2750,17
2751,11
2752,10
2753,5
2754,3
2755,-1
2756,-3
2757,-6
2758,-9
2759,-12
2760,-16
2761,-18
2762,-21
2763,-22
2764,-26
2765,-28
2766,-30
2767,-32
2768,-34
2769,-36
2770,-37
2771,-39
2772,-40
2773,-41
2774,-43
2775,-43
2776,-42
2777,-44
2778,-44
2779,-44
2780,-44
2781,-45
2782,-43
2783,-43
2784,-43
2785,-40
2786,-40
2787,-40
2788,-38
2789,-37
2790,-37
2791,-34
2792,-33
2793,-33
2794,-29
2795,-28
2796,-26
2797,-25
2798,-22
2799,-20
2800,-18
2801,-17
2802,-16
2803,-13
2804,-12
2805,-10
2806,-8
2807,-7
2808,-6
2809,-4
2810,-2
2811,-1
2812,1
2813,3
2814,3
2815,6
2816,8
2817,7
2818,9
2819,11
2820,11
2821,12
2822,15
2823,14
2824,13
2825,17
2826,16
2827,17
2828,19
2829,19
2830,20
2831,21
2832,21
2833,20
2834,22
2835,23
2836,23
2837,23
2838,25
2839,25
2840,25
2841,26
2842,26
2843,27
2844,27
2845,28
2846,28
2847,29
2848,29
2849,29
2850,30
2851,30
2852,30
2853,31
2854,31
2855,31
2856,32
2857,31
2858,32
2859,31
2860,30
2861,30
2862,31
2863,30
2864,29
2865,30
2866,28
2867,28
2868,27
2869,27
2870,25
2871,23
2872,24
2873,21
2874,20
2875,18
2876,16
2877,14
2878,13
2879,10
2880,7
2881,6
2882,4
2883,1
2884,-2
2885,-3
2886,-7
2887,-10
2888,-12
2889,-15
2890,-18
2891,-20
2892,-24
2893,-26
2894,-28
2895,-32
2896,-35
2897,-37
2898,-39
2899,-43
2900,-44
2901,-47
2902,-49
2903,-52
2904,-53
2905,-55
2906,-57
2907,-57
2908,-59
2909,-60
2910,-61
2911,-62
2912,-61
2913,-62
2914,-63
2915,-61
2916,-60
2917,-61
2918,-58
2919,-58
2920,-57
2921,-55
2922,-51
2923,-50
2924,-47
2925,-43
2926,-41
2927,-36
2928,-34
2929,-31
2930,-28
2931,-23
2932,-20
2933,-16
2934,-11
2935,-7
2936,-2
2937,3
2938,7
2939,11
2940,17
2941,20
2942,24
2943,32
2944,35
2945,39
2946,42
2947,48
2948,50
2949,55
2950,57
2951,61
2952,65
2953,66
2954,70
2955,71
2956,73
2957,74
2958,77
2959,78
2960,78
2961,79
2962,80
2963,79
2964,78
2965,78
2966,76
2967,75
2968,73
2969,70
2970,69
2971,66
2972,62
2973,60
2974,56
2975,51
2976,48
2977,44
2978,40
2979,35
2980,31
2981,26
2982,21
2983,16
2984,11
2985,5
2986,-1
2987,-5
2988,-12
2989,-15
2990,-21
2991,-27
2992,-30
2993,-35
2994,-38
2995,-43
2996,-48
2997,-51
2998,-54
2999,-58
3000,-62
3001,-63
3002,-66
3003,-69
3004,-70
3005,-72
3006,-73
3007,-74
3008,-76
3009,-76
3010,-76
3011,-75
3012,-75
3013,-73
3014,-72
3015,-71
3016,-67
3017,-65
3018,-63
3019,-61
3020,-57
3021,-54
3022,-50
3023,-45
3024,-43
3025,-38
3026,-35
3027,-30
3028,-27
3029,-21
3030,-17
3031,-12
3032,-7
3033,-3
3034,2
3035,5
3036,10
3037,14
3038,18
3039,23
3040,26
3041,30
3042,32
3043,36
3044,39
3045,42
3046,44
3047,46
3048,48
3049,50
3050,52
3051,53
3052,54
3053,55
3054,55
3055,54
3056,55
3057,54
3058,54
3059,52
3060,51
3061,50
3062,47
3063,44
3064,43
3065,40
3066,37
3067,35
3068,31
3069,29
3070,26
3071,22
3072,19
3073,16
3074,14
3075,9
3076,8
3077,4
3078,0
3079,-3
3080,-7
3081,-9
3082,-13
3083,-15
3084,-18
3085,-20
3086,-22
3087,-25
3088,-26
3089,-27
3090,-29
3091,-31
3092,-31
3093,-32
3094,-33
3095,-33
3096,-33
3097,-33
3098,-32
3099,-32
3100,-31
3101,-30
3102,-29
3103,-26
3104,-25
3105,-24
3106,-23
3107,-19
3108,-17
3109,-16
3110,-12
3111,-10
3112,-7
3113,-3
3114,-2
3115,-1
3116,3
3117,4
3118,6
3119,11
3120,12
3121,16
3122,16
3123,20
3124,22
3125,23
3126,26
3127,26
3128,28
3129,30
3130,30
3131,31
3132,32
3133,32
3134,32
3135,31
3136,31
3137,29
3138,30
3139,28
3140,28
3141,26
3142,25
3143,23
3144,21
3145,18
3146,16
3147,15
3148,11
3149,9
3150,6
3151,2
3152,0
3153,-3
3154,-6
3155,-10
3156,-12
3157,-14
3158,-17
3159,-21
3160,-24
3161,-26
3162,-30
3163,-31
3164,-35
3165,-36
3166,-38
3167,-41
3168,-42
3169,-44
3170,-45
3171,-47
3172,-47
3173,-48
3174,-49
3175,-49
3176,-48
3177,-49
3178,-46
3179,-45
3180,-45
3181,-44
3182,-42
3183,-40
3184,-39
3185,-37
3186,-33
3187,-32
3188,-29
3189,-26
3190,-23
3191,-21
3192,-16
3193,-13
3194,-9
3195,-6
3196,-1
3197,1
3198,5
3199,10
3200,13
3201,18
3202,19
3203,25
3204,27
3205,30
3206,34
3207,37
3208,40
3209,43
3210,45
3211,48
3212,51
3213,52
3214,53
3215,56
3216,57
3217,57
3218,58
3219,59
3220,61
3221,58
3222,60
3223,58
3224,57
3225,58
3226,56
3227,53
3228,53
3229,52
3230,49
3231,46
3232,45
3233,41
3234,39
3235,36
3236,33
3237,29
3238,27
3239,23
3240,19
3241,16
3242,10
3243,8
3244,3
3245,0
3246,-3
3247,-8
3248,-10
3249,-14
3250,-17
3251,-20
3252,-23
3253,-26
3254,-30
3255,-32
3256,-34
3257,-38
3258,-39
3259,-41
3260,-44
3261,-46
3262,-46
3263,-49
3264,-50
3265,-50
3266,-50
3267,-53
3268,-52
3269,-52
3270,-54
3271,-52
3272,-50
3273,-52
3274,-50
3275,-49
3276,-48
3277,-47
3278,-45
3279,-43
3280,-42
3281,-40
3282,-39
3283,-36
3284,-35
3285,-31
3286,-30
3287,-27
3288,-23
3289,-22
3290,-20
3291,-18
3292,-15
3293,-13
3294,-10
3295,-8
3296,-6
3297,-4
3298,-2
3299,0
3300,2
3301,4
3302,8
3303,8
3304,10
3305,13
3306,15
3307,16
3308,19
3309,19
3310,21
3311,21
3312,23
3313,22
3314,25
3315,26
3316,27
3317,26
3318,28
3319,28
3320,27
3321,30
3322,28
3323,30
3324,30
3325,30
3326,30
3327,30
3328,31
3329,30
3330,30
3331,31
3332,30
3333,30
3334,30
3335,30
3336,29
3337,30
3338,29
3339,29
3340,29
3341,28
3342,29
3343,28
3344,28
3345,27
3346,27
3347,26
3348,26
3349,24
3350,23
3351,23
3352,24
3353,21
3354,21
3355,19
3356,19
3357,18
3358,18
3359,17
3360,16
3361,16
3362,14
3363,12
3364,10
3365,9
3366,6
3367,6
3368,5
3369,3
3370,0
3371,-2
3372,-5
3373,-6
3374,-7
3375,-11
3376,-13
3377,-14
3378,-16
3379,-19
3380,-21
3381,-23
3382,-26
3383,-27
3384,-30
3385,-32
3386,-34
3387,-36
3388,-38
3389,-39
3390,-42
3391,-44
3392,-45
3393,-48
3394,-48
3395,-50
3396,-49
3397,-52
3398,-52
3399,-53
3400,-55
3401,-54
3402,-55
3403,-54
3404,-54
3405,-53
3406,-53
3407,-51
3408,-51
3409,-51
3410,-49
3411,-46
3412,-45
3413,-42
3414,-38
3415,-36
3416,-34
3417,-30
3418,-29
3419,-25
3420,-21
3421,-18
3422,-15
3423,-10
3424,-6
3425,-3
3426,1
3427,5
3428,9
3429,13
3430,16
3431,21
3432,25
3433,29
3434,34
3435,37
3436,42
3437,44
3438,48
3439,52
3440,54
3441,58
3442,61
3443,64
3444,64
3445,67
3446,68
3447,70
3448,72
3449,72
3450,73
3451,74
3452,73
3453,73
3454,73
3455,72
3456,70
3457,69
3458,68
3459,66
3460,63
3461,62
3462,57
3463,54
3464,52
3465,47
3466,44
3467,41
3468,36
3469,32
3470,28
3471,23
3472,18
3473,13
3474,10
3475,4
3476,0
3477,-7
3478,-10
3479,-15
3480,-21
3481,-25
3482,-30
3483,-33
3484,-39
3485,-42
3486,-46
3487,-51
3488,-53
3489,-56
3490,-59
3491,-61
3492,-64
3493,-66
3494,-68
3495,-69
3496,-71
3497,-70
3498,-73
3499,-73
3500,-72
3501,-72
3502,-72
3503,-70
3504,-69
3505,-67
3506,-66
3507,-63
3508,-61
3509,-59
3510,-55
3511,-51
3512,-49
3513,-45
3514,-40
3515,-38
3516,-32
3517,-30
3518,-25
3519,-19
3520,-17
3521,-11
3522,-8
3523,-2
3524,2
3525,6
3526,10
3527,14
3528,19
3529,22
3530,26
3531,29
3532,33
3533,36
3534,39
3535,42
3536,43
3537,47
3538,47
3539,50
3540,50
3541,54
3542,53
3543,55
3544,55
3545,54
3546,55
3547,54
3548,53
3549,51
3550,51
3551,48
3552,46
3553,45
3554,43
3555,40
3556,38
3557,35
3558,32
3559,29
3560,25
3561,22
3562,20
3563,17
3564,13
3565,10
3566,6
3567,2
3568,0
3569,-4
3570,-6
3571,-10
3572,-13
3573,-15
3574,-18
3575,-21
3576,-23
3577,-25
3578,-27
3579,-28
3580,-30
3581,-31
3582,-32
3583,-33
3584,-34
3585,-35
3586,-34
3587,-34
3588,-34
3589,-33
3590,-32
3591,-31
3592,-30
3593,-28
3594,-27
3595,-26
3596,-22
3597,-21
3598,-18
3599,-14
3600,-14
3601,-10
3602,-9
3603,-5
3604,-3
3605,-1
3606,2
3607,4
3608,7
3609,10
3610,14
3611,14
3612,18
3613,20
3614,22
3615,26
3616,26
3617,28
3618,28
3619,32
3620,31
3621,32
3622,33
3623,34
3624,34
3625,34
3626,33
3627,32
3628,32
3629,30
3630,30
3631,28
3632,27
3633,25
3634,23
3635,20
3636,19
3637,16
3638,14
3639,10
3640,6
3641,5
3642,1
3643,-1
3644,-5
3645,-8
3646,-11
3647,-16
3648,-18
3649,-20
3650,-23
3651,-28
3652,-29
3653,-31
3654,-35
3655,-37
3656,-39
3657,-43
3658,-45
3659,-45
3660,-49
3661,-48
3662,-49
3663,-52
3664,-52
3665,-52
3666,-51
3667,-53
3668,-51
3669,-49
3670,-48
3671,-47
3672,-45
3673,-44
3674,-42
3675,-40
3676,-38
3677,-35
3678,-31
3679,-29
3680,-26
3681,-21
3682,-19
3683,-15
3684,-12
3685,-8
3686,-4
3687,0
3688,5
3689,8
3690,13
3691,16
3692,22
3693,24
3694,27
3695,34
3696,36
3697,39
3698,41
3699,46
3700,48
3701,51
3702,53
3703,55
3704,58
3705,60
3706,62
3707,62
3708,64
3709,65
3710,65
3711,65
3712,64
3713,64
3714,63
3715,62
3716,61
3717,59
3718,59
3719,56
3720,53
3721,52
3722,47
3723,46
3724,43
3725,41
3726,37
3727,32
3728,30
3729,25
3730,21
3731,18
3732,14
3733,7
3734,5
3735,1
3736,-4
3737,-8
3738,-12
3739,-15
3740,-20
3741,-22
3742,-27
3743,-31
3744,-34
3745,-37
3746,-39
3747,-43
3748,-45
3749,-48
3750,-49
3751,-52
3752,-53
3753,-55
3754,-57
3755,-58
3756,-60
3757,-60
3758,-60
3759,-59
3760,-60
3761,-59
3762,-59
3763,-57
3764,-57
3765,-56
3766,-56
3767,-54
3768,-50
3769,-50
3770,-48
3771,-45
3772,-44
3773,-41
3774,-38
3775,-34
3776,-33
3777,-28
3778,-26
3779,-23
3780,-21
3781,-17
3782,-15
3783,-11
3784,-8
3785,-6
3786,-2
3787,-1
3788,3
3789,5
3790,8
3791,11
3792,13
3793,16
3794,17
3795,20
3796,22
3797,24
3798,27
3799,28
3800,28
3801,31
3802,31
3803,33
3804,34
3805,36
3806,35
3807,36
3808,37
3809,36
3810,37
3811,37
3812,37
3813,37
3814,38
3815,37
3816,36
3817,37
3818,36
3819,36
3820,35
3821,35
3822,33
3823,33
3824,31
3825,31
3826,31
3827,29
3828,29
3829,28
3830,26
3831,26
3832,26
3833,24
3834,23
3835,22
3836,21
3837,20
3838,20
3839,17
3840,16
3841,17
3842,14
3843,13
3844,12
3845,12
3846,9
3847,9
3848,10
3849,6
3850,7
3851,5
3852,2
3853,2
3854,0
3855,-1
3856,-2
3857,-2
3858,-4
3859,-6
3860,-7
3861,-9
3862,-12
3863,-12
3864,-14
3865,-16
3866,-17
3867,-19
3868,-20
3869,-22
3870,-24
3871,-26
3872,-26
3873,-28
3874,-30
3875,-31
3876,-33
3877,-34
3878,-35
3879,-37
3880,-39
3881,-39
3882,-42
3883,-42
3884,-43
3885,-43
3886,-45
3887,-45
3888,-45
3889,-47
3890,-46
3891,-46
3892,-46
3893,-47
3894,-45
3895,-44
3896,-45
3897,-43
3898,-43
3899,-41
3900,-39
3901,-37
3902,-37
3903,-33
3904,-31
3905,-29
3906,-28
3907,-25
3908,-21
3909,-20
3910,-16
3911,-13
3912,-10
3913,-6
3914,-3
3915,0
3916,4
3917,7
3918,10
3919,14
3920,18
3921,21
3922,24
3923,29
3924,31
3925,36
3926,39
3927,43
3928,45
3929,48
3930,51
3931,53
3932,56
3933,57
3934,60
3935,62
3936,62
3937,65
3938,66
3939,65
3940,66
3941,68
3942,66
3943,67
3944,67
3945,66
3946,64
3947,64
3948,62
3949,59
3950,58
3951,54
3952,52
3953,50
3954,48
3955,43
3956,41
3957,37
3958,33
3959,30
3960,25
3961,20
3962,16
3963,13
3964,7
3965,3
3966,0
3967,-8
3968,-11
3969,-16
3970,-19
3971,-25
3972,-27
3973,-33
3974,-36
3975,-40
3976,-45
3977,-46
3978,-51
3979,-53
3980,-55
3981,-57
3982,-61
3983,-63
3984,-64
3985,-66
3986,-67
3987,-68
3988,-68
3989,-70
3990,-69
3991,-69
3992,-69
3993,-67
3994,-66
3995,-65
3996,-62
3997,-61
3998,-59
3999,-54
4000,-52
4001,-50
4002,-47
4003,-43
4004,-40
4005,-36
4006,-32
4007,-29
4008,-24
4009,-19
4010,-15
4011,-12
4012,-6
4013,-3
4014,2
4015,7
4016,10
4017,14
4018,17
4019,21
4020,25
4021,28
4022,31
4023,35
4024,38
4025,39
4026,43
4027,45
4028,47
4029,48
4030,49
4031,51
4032,53
4033,53
4034,54
4035,54
4036,54
4037,53
4038,52
4039,52
4040,49
4041,47
4042,46
4043,45
4044,42
4045,40
4046,37
4047,32
4048,32
4049,28
4050,26
4051,22
4052,20
4053,17
4054,14
4055,9
4056,6
4057,3
4058,-1
4059,-2
4060,-7
4061,-10
4062,-12
4063,-16
4064,-18
4065,-21
4066,-22
4067,-25
4068,-26
4069,-29
4070,-30
4071,-31
4072,-32
4073,-33
4074,-34
4075,-34
4076,-34
4077,-35
4078,-34
4079,-33
4080,-33
4081,-31
4082,-31
4083,-29
4084,-28
4085,-26
4086,-23
4087,-21
4088,-19
4089,-17
4090,-13
4091,-11
4092,-8
4093,-6
4094,-3
4095,0
4096,2
4097,5
4098,6
4099,11
4100,11
4101,14
4102,18
4103,20
4104,23
4105,24
4106,27
4107,28
4108,31
4109,31
4110,32
4111,34
4112,34
4113,34
4114,35
4115,35
4116,34
4117,33
4118,33
4119,32
4120,30
4121,30
4122,28
4123,26
4124,24
4125,22
4126,20
4127,16
4128,14
4129,11
4130,10
4131,5
4132,2
4133,0
4134,-5
4135,-8
4136,-11
4137,-16
4138,-18
4139,-20
4140,-24
4141,-26
4142,-29
4143,-34
4144,-35
4145,-39
4146,-40
4147,-44
4148,-45
4149,-47
4150,-49
4151,-50
4152,-52
4153,-53
4154,-53
4155,-54
4156,-55
4157,-54
4158,-53
4159,-51
4160,-51
4161,-48
4162,-48
4163,-46
4164,-45
4165,-42
4166,-40
4167,-37
4168,-34
4169,-31
4170,-27
4171,-25
4172,-20
4173,-17
4174,-13
4175,-8
4176,-4
4177,0
4178,3
4179,9
4180,12
4181,17
4182,20
4183,25
4184,30
4185,33
4186,38
4187,40
4188,45
4189,47
4190,51
4191,54
4192,56
4193,59
4194,61
4195,64
4196,65
4197,66
4198,68
4199,69
4200,68
4201,70
4202,68
4203,68
4204,68
4205,67
4206,65
4207,64
4208,63
4209,60
4210,57
4211,55
4212,53
4213,50
4214,46
4215,44
4216,39
4217,36
4218,31
4219,27
4220,22
4221,19
4222,15
4223,8
4224,5
4225,-1
4226,-3
4227,-10
4228,-13
4229,-17
4230,-21
4231,-26
4232,-30
4233,-34
4234,-37
4235,-41
4236,-45
4237,-48
4238,-50
4239,-53
4240,-56
4241,-57
4242,-59
4243,-62
4244,-64
4245,-64
4246,-67
4247,-66
4248,-66
4249,-68
4250,-67
4251,-66
4252,-66
4253,-66
4254,-64
4255,-62
4256,-62
4257,-59
4258,-57
4259,-55
4260,-53
4261,-49
4262,-48
4263,-44
4264,-41
4265,-39
4266,-33
4267,-31
4268,-27
4269,-24
4270,-20
4271,-16
4272,-13
4273,-10
4274,-7
4275,-3
4276,0
4277,3
4278,7
4279,10
4280,13
4281,17
4282,19
4283,21
4284,25
4285,28
4286,28
4287,33
4288,35
4289,36
4290,37
4291,40
4292,41
4293,42
4294,45
4295,44
4296,43
4297,46
4298,46
4299,46
4300,45
4301,46
4302,45
4303,44
4304,45
4305,43
4306,43
4307,42
4308,42
4309,40
4310,40
4311,38
4312,36
4313,35
4314,34
4315,33
4316,31
4317,30
4318,28
4319,26
4320,25
4321,24
4322,22
4323,21
4324,19
4325,18
4326,15
4327,15
4328,13
4329,10
4330,9
4331,7
4332,5
4333,4
4334,3
4335,3
4336,0
4337,1
4338,-2
4339,-3
4340,-5
4341,-5
4342,-7
4343,-8
4344,-7
4345,-11
4346,-10
4347,-12
4348,-13
4349,-14
4350,-15
4351,-17
4352,-18
4353,-19
4354,-20
4355,-22
4356,-22
4357,-23
4358,-24
4359,-26
4360,-26
4361,-27
4362,-28
4363,-29
4364,-30
4365,-31
4366,-32
4367,-32
4368,-34
4369,-34
4370,-35
4371,-35
4372,-36
4373,-37
4374,-36
4375,-37
4376,-39
4377,-37
4378,-38
4379,-37
4380,-37
4381,-37
4382,-38
4383,-37
4384,-37
4385,-37
4386,-36
4387,-35
4388,-33
4389,-32
4390,-29
4391,-30
4392,-29
4393,-26
4394,-23
4395,-22
4396,-19
4397,-17
4398,-16
4399,-12
4400,-10
4401,-8
4402,-5
4403,-2
4404,1
4405,3
4406,7
4407,9
4408,12
4409,15
4410,18
4411,21
4412,24
4413,26
4414,29
4415,34
4416,36
4417,40
4418,41
4419,44
4420,45
4421,49
4422,49
4423,52
4424,55
4425,55
4426,58
4427,57
4428,58
4429,59
4430,60
4431,59
4432,60
4433,61
4434,60
4435,59
4436,58
4437,57
4438,54
4439,53
4440,52
4441,48
4442,48
4443,45
4444,41
4445,39
4446,36
4447,32
4448,29
4449,26
4450,22
4451,18
4452,15
4453,11
4454,7
4455,3
4456,-2
4457,-5
4458,-11
4459,-14
4460,-19
4461,-21
4462,-26
4463,-31
4464,-33
4465,-38
4466,-41
4467,-45
4468,-46
4469,-49
4470,-51
4471,-54
4472,-57
4473,-58
4474,-60
4475,-61
4476,-62
4477,-63
4478,-64
4479,-65
4480,-64
4481,-65
4482,-65
4483,-63
4484,-62
4485,-62
4486,-58
4487,-57
4488,-55
4489,-51
4490,-50
4491,-48
4492,-44
4493,-41
4494,-38
4495,-34
4496,-31
4497,-26
4498,-24
4499,-19
4500,-16
4501,-11
4502,-8
4503,-4
4504,1
4505,5
4506,9
4507,12
4508,17
4509,19
4510,23
4511,28
4512,30
4513,32
4514,35
4515,38
4516,40
4517,43
4518,44
4519,45
4520,48
4521,47
4522,50
4523,51
4524,51
4525,51
4526,52
4527,50
4528,50
4529,49
4530,48
4531,46
4532,45
4533,44
4534,41
4535,38
4536,36
4537,34
4538,30
4539,29
4540,24
4541,23
4542,19
4543,16
4544,14
4545,10
4546,8
4547,3
4548,1
4549,-3
4550,-6
4551,-8
4552,-12
4553,-14
4554,-17
4555,-19
4556,-22
4557,-23
4558,-26
4559,-28
4560,-28
4561,-31
4562,-30
4563,-32
4564,-32
4565,-34
4566,-33
4567,-34
4568,-34
4569,-32
4570,-32
4571,-31
4572,-30
4573,-28
4574,-27
4575,-24
4576,-23
4577,-21
4578,-20
4579,-16
4580,-14
4581,-12
4582,-9
4583,-6
4584,-2
4585,0
4586,1
4587,3
4588,7
4589,9
4590,12
4591,16
4592,17
4593,20
4594,21
4595,24
4596,26
4597,28
4598,29
4599,31
4600,32
4601,33
4602,34
4603,34
4604,34
4605,34
4606,35
4607,33
4608,33
4609,32
4610,31
4611,30
4612,28
4613,26
4614,24
4615,22
4616,20
4617,17
4618,14
4619,13
4620,8
4621,6
4622,2
4623,-3
4624,-4
4625,-8
4626,-10
4627,-15
4628,-17
4629,-20
4630,-24
4631,-27
4632,-30
4633,-33
4634,-37
4635,-38
4636,-42
4637,-43
4638,-46
4639,-49
4640,-50
4641,-52
4642,-51
4643,-55
4644,-54
4645,-55
4646,-55
4647,-55
4648,-55
4649,-54
4650,-52
4651,-50
4652,-50
4653,-47
4654,-46
4655,-43
4656,-41
4657,-38
4658,-36
4659,-31
4660,-29
4661,-25
4662,-22
4663,-17
4664,-12
4665,-9
4666,-4
4667,-2
4668,4
4669,8
4670,12
4671,19
4672,22
4673,26
4674,30
4675,36
4676,38
4677,41
4678,46
4679,50
4680,52
4681,57
4682,60
4683,61
4684,66
4685,66
4686,67
4687,71
4688,72
4689,72
4690,72
4691,74
4692,73
4693,72
4694,71
4695,70
4696,69
4697,68
4698,65
4699,64
4700,61
4701,59
4702,55
4703,52
4704,49
4705,44
4706,42
4707,37
4708,33
4709,29
4710,24
4711,20
4712,14
4713,10
4714,4
4715,0
4716,-7
4717,-10
4718,-14
4719,-21
4720,-25
4721,-29
4722,-32
4723,-38
4724,-41
4725,-45
4726,-49
4727,-52
4728,-55
4729,-59
4730,-62
4731,-63
4732,-67
4733,-68
4734,-69
4735,-72
4736,-72
4737,-73
4738,-73
4739,-73
4740,-74
4741,-72
4742,-73
4743,-71
4744,-69
4745,-69
4746,-65
4747,-64
4748,-62
4749,-61
4750,-57
4751,-53
4752,-51
4753,-47
4754,-44
4755,-41
4756,-37
4757,-31
4758,-29
4759,-24
4760,-20
4761,-15
4762,-12
4763,-9
4764,-3
4765,-1
4766,4
4767,8
4768,12
4769,16
4770,18
4771,23
4772,25
4773,29
4774,31
4775,34
4776,36
4777,39
4778,43
4779,45
4780,47
4781,49
4782,50
4783,50
4784,52
4785,52
4786,53
4787,53
4788,54
4789,53
4790,55
4791,54
4792,51
4793,53
4794,51
4795,49
4796,50
4797,48
4798,46
4799,44
4800,44
4801,41
4802,39
4803,37
4804,36
4805,33
4806,32
4807,29
4808,26
4809,25
4810,22
4811,21
4812,18
4813,16
4814,14
4815,12
4816,10
4817,7
4818,6
4819,4
4820,2
4821,0
4822,-4
4823,-4
4824,-4
4825,-8
4826,-8
4827,-10
4828,-11
4829,-14
4830,-14
4831,-15
4832,-17
4833,-16
4834,-18
4835,-19
4836,-19
4837,-20
4838,-22
4839,-22
4840,-22
4841,-24
4842,-25
4843,-26
4844,-26
4845,-27
4846,-26
4847,-27
4848,-27
4849,-28
4850,-28
4851,-28
4852,-29
4853,-29
4854,-29
4855,-29
4856,-30
4857,-30
4858,-30
4859,-30
4860,-30
4861,-30
4862,-31
4863,-30
4864,-30
4865,-32
4866,-30
4867,-30
4868,-30
4869,-30
4870,-28
4871,-29
4872,-30
4873,-27
4874,-28
4875,-27
4876,-25
4877,-25
4878,-23
4879,-22
4880,-22
4881,-22
4882,-19
4883,-18
4884,-16
4885,-15
4886,-11
4887,-11
4888,-9
4889,-7
4890,-5
4891,-2
4892,-1
4893,2
4894,4
4895,7
4896,8
4897,10
4898,13
4899,15
4900,18
4901,20
4902,22
4903,24
4904,28
4905,29
4906,34
4907,35
4908,37
4909,39
4910,42
4911,42
4912,44
4913,47
4914,47
4915,49
4916,49
4917,51
4918,51
4919,51
4920,53
4921,52
4922,53
4923,52
4924,52
4925,50
4926,51
4927,49
4928,48
4929,47
4930,46
4931,44
4932,41
4933,40
4934,37
4935,34
4936,32
4937,29
4938,26
4939,23
4940,19
4941,17
4942,14
4943,9
4944,6
4945,2
4946,0
4947,-5
4948,-8
4949,-13
4950,-16
4951,-21
4952,-24
4953,-27
4954,-31
4955,-33
4956,-37
4957,-39
4958,-42
4959,-45
4960,-46
4961,-50
4962,-52
4963,-52
4964,-53
4965,-57
4966,-56
4967,-58
4968,-59
4969,-59
4970,-60
4971,-61
4972,-59
4973,-58
4974,-58
4975,-55
4976,-55
4977,-53
4978,-52
4979,-49
4980,-48
4981,-45
4982,-42
4983,-40
4984,-36
4985,-33
4986,-29
4987,-27
4988,-22
4989,-19
4990,-17
4991,-10
4992,-8
4993,-4
4994,-1
4995,4
4996,6
4997,11
4998,13
4999,17
5000,22
5001,23
5002,27
5003,29
5004,32
5005,33
5006,38
5007,39
5008,40
5009,43
5010,44
5011,45
5012,45
5013,49
5014,48
5015,49
5016,49
5017,48
5018,48
5019,47
5020,45
5021,45
5022,44
5023,40
5024,39
5025,37
5026,36
5027,33
5028,31
5029,28
5030,25
5031,23
5032,20
5033,16
5034,14
5035,12
5036,7
5037,6
5038,1
5039,-3
5040,-4
5041,-7
5042,-9
5043,-12
5044,-15
5045,-17
5046,-18
5047,-22
5048,-24
5049,-24
5050,-27
5051,-28
5052,-29
5053,-30
5054,-30
5055,-31
5056,-32
5057,-32
5058,-32
5059,-31
5060,-31
5061,-30
5062,-29
5063,-28
5064,-25
5065,-24
5066,-22
5067,-22
5068,-18
5069,-16
5070,-14
5071,-9
5072,-9
5073,-5
5074,-4
5075,-1
5076,1
5077,3
5078,5
5079,9
5080,12
5081,14
5082,17
5083,17
5084,21
5085,23
5086,25
5087,27
5088,28
5089,30
5090,30
5091,32
5092,32
5093,33
5094,33
5095,34
5096,33
5097,33
5098,31
5099,31
5100,30
5101,29
5102,27
5103,25
5104,24
5105,21
5106,20
5107,16
5108,15
5109,12
5110,8
5111,5
5112,2
5113,-1
5114,-5
5115,-8
5116,-12
5117,-14
5118,-18
5119,-22
5120,-25
5121,-28
5122,-29
5123,-34
5124,-35
5125,-38
5126,-41
5127,-44
5128,-46
5129,-48
5130,-51
5131,-51
5132,-54
5133,-54
5134,-55
5135,-56
5136,-55
5137,-55
5138,-55
5139,-55
5140,-53
5141,-51
5142,-50
5143,-48
5144,-45
5145,-44
5146,-41
5147,-39
5148,-35
5149,-32
5150,-29
5151,-24
5152,-21
5153,-17
5154,-14
5155,-8
5156,-5
5157,-1
5158,5
5159,9
5160,14
5161,19
5162,24
5163,27
5164,32
5165,35
5166,39
5167,45
5168,48
5169,52
5170,54
5171,59
5172,61
5173,64
5174,67
5175,68
5176,71
5177,73
5178,73
5179,75
5180,76
5181,76
5182,76
5183,74
5184,74
5185,72
5186,72
5187,69
5188,69
5189,65
5190,64
5191,61
5192,57
5193,54
5194,50
5195,48
5196,42
5197,38
5198,34
5199,28
5200,24
5201,19
5202,15
5203,9
5204,5
5205,-2
5206,-6
5207,-12
5208,-17
5209,-22
5210,-28
5211,-31
5212,-37
5213,-40
5214,-45
5215,-50
5216,-53
5217,-56
5218,-60
5219,-64
5220,-66
5221,-69
5222,-71
5223,-73
5224,-74
5225,-77
5226,-77
5227,-78
5228,-79
5229,-80
5230,-78
5231,-78
5232,-78
5233,-76
5234,-74
5235,-73
5236,-71
5237,-69
5238,-66
5239,-64
5240,-60
5241,-57
5242,-53
5243,-50
5244,-45
5245,-42
5246,-38
5247,-32
5248,-28
5249,-23
5250,-20
5251,-14
5252,-11
5253,-6
5254,-2
5255,3
5256,7
